"district","LID","sen_slope","sen_signif","n_lakes"
"Hamilton (Waikato)","14720",-0.328759980652706,0.602167527748196,47
"Hamilton (Waikato)","14888",-0.247586430535903,0.602167527748196,47
"Hamilton (Waikato)","15005",0.488676381922622,0.117850895021365,47
"Hamilton (Waikato)","15007",0.403898278354338,0.348082623632924,47
"Hamilton (Waikato)","15008",0.123827523447105,0.916965236628864,47
"Hamilton (Waikato)","15013",0.109601621222013,0.602167527748196,47
"Hamilton (Waikato)","15020",0.128884044003343,0.754454177494089,47
"Hamilton (Waikato)","15022",0.186138827442994,0.916965236628864,47
"Hamilton (Waikato)","15032",-0.0980887599060694,0.602167527748196,47
"Hamilton (Waikato)","15033",-0.171034644176595,0.348082623632924,47
"Hamilton (Waikato)","15034",-0.0838553371038751,0.602167527748196,47
"Hamilton (Waikato)","15035",-0.0164491422026306,0.916965236628864,47
"Hamilton (Waikato)","15036",-0.054508045159639,0.754454177494089,47
"Hamilton (Waikato)","15037",0.102607622504555,0.754454177494089,47
"Hamilton (Waikato)","15038",-0.0995231455409644,0.916965236628864,47
"Hamilton (Waikato)","15039",0.185579412458564,0.754454177494089,47
"Hamilton (Waikato)","41314",-0.0878981799933563,0.602167527748196,47
"Hamilton (Waikato)","49090",0.416012269072297,0.0763327403763572,47
"Hamilton (Waikato)","49091",0.426139019384467,0.175308080808274,47
"Hamilton (Waikato)","49176",-0.299971119791095,0.175308080808274,47
"Hamilton (Waikato)","49180",-0.0688035197134968,0.916965236628864,47
"Hamilton (Waikato)","49186",-0.0146440610725556,0.916965236628864,47
"Hamilton (Waikato)","49187",-0.19699754899153,0.117850895021365,47
"Hamilton (Waikato)","49200",0.0108963597823305,1,47
"Hamilton (Waikato)","49239",0.439625533993826,0.465512169874187,47
"Hamilton (Waikato)","50470",-0.0987807225651873,0.916965236628864,47
"Hamilton (Waikato)","50782",0.326795311554592,0.251452186508022,47
"Hokitika (West Coast)","38170",0.387073422056103,0.175308080808274,39
"Hokitika (West Coast)","38421",0.249175567722672,0.754454177494089,39
"Hokitika (West Coast)","38434",0.594666613637667,0.028567681801513,39
"Hokitika (West Coast)","38488",-0.182134061484875,0.754454177494089,39
"Hokitika (West Coast)","38502",0.159493305624827,0.251452186508022,39
"Hokitika (West Coast)","38521",0.14100291947989,0.602167527748196,39
"Hokitika (West Coast)","38614",0.161849048035798,0.602167527748196,39
"Hokitika (West Coast)","38638",0.255226002870639,0.465512169874187,39
"Hokitika (West Coast)","38661",0.122368735489099,0.754454177494089,39
"Hokitika (West Coast)","38664",0.129974999454839,0.175308080808274,39
"Hokitika (West Coast)","38665",0.416869885333909,0.0763327403763572,39
"Hokitika (West Coast)","38942",0.50020608694225,0.348082623632924,39
"Hokitika (West Coast)","38955",0.405355813024034,0.348082623632924,39
"Hokitika (West Coast)","38967",0.320404691191105,0.602167527748196,39
"Hokitika (West Coast)","38969",0.565177388002963,0.028567681801513,39
"Hokitika (West Coast)","38974",0.234381580277412,0.465512169874187,39
"Hokitika (West Coast)","39012",0.316776381306662,0.386476230771233,39
"Hokitika (West Coast)","39050",-0.0893707267868149,1,39
"Hokitika (West Coast)","39056",0.336406467144114,0.465512169874187,39
"Hokitika (West Coast)","39109",0.150233593465067,0.754454177494089,39
"Hokitika (West Coast)","46964",0.171522523973662,0.602167527748196,39
"Hokitika (West Coast)","47090",-0.268457634588626,0.465512169874187,39
"Hokitika (West Coast)","47092",0.207188434452299,0.916965236628864,39
"Hokitika (West Coast)","47094",0.311794882971904,0.175308080808274,39
"Hokitika (West Coast)","47095",0.414290435268215,0.175308080808274,39
"Hokitika (West Coast)","47491",0.485529426552267,0.465512169874187,39
"Hokitika (West Coast)","48213",-0.150633828233863,0.117850895021365,39
"Hokitika (West Coast)","48216",-0.396795427621864,0.602167527748196,39
"Hokitika (West Coast)","48217",-0.401863353705554,0.251452186508022,39
"Hokitika (West Coast)","48395",0.284232198270889,0.602167527748196,39
"Hokitika (West Coast)","48406",-0.000584900557180301,1,39
"Hokitika (West Coast)","48451",-0.0139051805194625,0.916965236628864,39
"Hokitika (West Coast)","48455",-0.153811538275231,0.602167527748196,39
"Hokitika (West Coast)","48456",0.343805491784833,0.465512169874187,39
"Hokitika (West Coast)","48468",-0.252137915421046,0.602167527748196,39
"Hokitika (West Coast)","48470",-0.275307100599142,0.465512169874187,39
"Hokitika (West Coast)","48541",0.163461535306149,0.251452186508022,39
"Hokitika (West Coast)","48663",-0.188055185437448,0.602167527748196,39
