"LID","Type","State","PredictedValue","LowerCI","UpperCI"
"25687","Total Phosphorus","Reference",9.97348491212562,4.15512954543385,25.8916057344694
"25765","Total Nitrogen","Current",164.765251348405,105.981754328085,235.3724971282
"25765","Total Nitrogen","Reference",164.323666439017,86.569743177508,323.065044986371
"25765","Total Phosphorus","Current",4.22767979762618,2.58293346908635,6.74883496663313
"25765","Total Phosphorus","Reference",7.85754842411365,4.14494071013574,15.306480018652
"25787","Total Nitrogen","Current",374.148039990566,238.44528874439,552.823863202564
"25787","Total Nitrogen","Reference",275.695914454912,142.019235313457,513.107704817611
"25787","Total Phosphorus","Current",28.7377434013206,15.3402168896393,54.2711595274889
"25787","Total Phosphorus","Reference",21.4676150859908,3.47868001120503,142.101433174613
"25802","Total Nitrogen","Current",671.1497922334,454.968696408315,991.78361432959
"25802","Total Nitrogen","Reference",240.976985892219,124.680621058286,483.476200049336
"25802","Total Phosphorus","Current",131.060163546108,68.0427614549413,252.516463832582
"25802","Total Phosphorus","Reference",34.1470500152127,14.9356359141336,81.2520185371563
"25972","Total Nitrogen","Current",1010.25568912176,657.1745023437,1622.13028343248
"25972","Total Nitrogen","Reference",315.090859092577,177.302399625521,640.593641278539
"25972","Total Phosphorus","Current",19.8662860571793,11.8979730460809,32.6426769097468
"25972","Total Phosphorus","Reference",9.20011324684644,4.83433839664155,19.0612906437236
"25994","Total Nitrogen","Current",889.688359751029,573.668904373978,1296.25231220217
"25994","Total Nitrogen","Reference",630.874320892569,335.224882298827,1334.94905581134
"25994","Total Phosphorus","Current",55.4280670649051,29.4101693307822,111.551954362555
"25994","Total Phosphorus","Reference",27.1642244700679,4.5488678332248,225.221522832708
"26026","Total Nitrogen","Current",109.719744949724,65.352754865454,173.915862648463
"26026","Total Nitrogen","Reference",152.664043075284,79.2607360308807,279.8635442444
"26026","Total Phosphorus","Current",9.85034905969249,5.73120312030363,16.9078780311369
"26026","Total Phosphorus","Reference",4.84126831012068,1.29730717479621,18.8504386985471
"26031","Total Nitrogen","Current",116.589163408666,77.9606295133467,173.106889612896
"26031","Total Nitrogen","Reference",112.279069041848,60.0065138592566,210.079858984587
"26031","Total Phosphorus","Current",10.5180449449462,6.1915310964363,18.7992065397933
"26031","Total Phosphorus","Reference",5.2117595784262,2.46820157439635,11.6908889840269
"26036","Total Nitrogen","Current",159.589835919267,106.483525670461,235.100846600126
"26036","Total Nitrogen","Reference",134.944309361076,67.4887701017331,266.461241010567
"26036","Total Phosphorus","Current",11.8432528321981,7.38066771724469,20.2077318184588
"26036","Total Phosphorus","Reference",6.29579077490985,3.73891702032082,11.0066839671264
"26045","Total Nitrogen","Current",143.798263480208,91.8891144063824,210.28197077247
"26045","Total Nitrogen","Reference",171.413523956319,93.1723496876045,334.726437060474
"26045","Total Phosphorus","Current",11.932388059493,6.67514716633923,21.3846871632994
"26045","Total Phosphorus","Reference",10.439821085344,4.5009928422095,25.8081312120062
"26051","Total Nitrogen","Current",191.508585667237,124.392211737019,275.633865382408
"26051","Total Nitrogen","Reference",172.963871868953,90.9669745763676,325.073308159514
"26051","Total Phosphorus","Current",12.3833455819007,6.8243556489438,23.6297264916938
"26051","Total Phosphorus","Reference",6.19340329030223,1.95483944230063,21.8742356497999
"26056","Total Nitrogen","Current",148.614545101332,95.228574136955,219.663935422832
"26056","Total Nitrogen","Reference",139.648308421508,72.8427006400747,253.53796245932
"26056","Total Phosphorus","Current",13.2658114008839,6.78914472680961,25.7083465770811
"26056","Total Phosphorus","Reference",5.00779651498767,1.28572170728661,20.1684636488827
"26057","Total Nitrogen","Current",176.157728976879,115.536916886789,252.486542646625
"26057","Total Nitrogen","Reference",129.419752707698,67.3723070223597,249.602202468007
"26057","Total Phosphorus","Current",15.05658478886,7.36406039174799,31.0031352801245
"26057","Total Phosphorus","Reference",5.27594199787218,1.30285314472262,19.7656747726223
"26111","Total Nitrogen","Current",89.9937075532423,59.2524191172173,138.568058206288
"26111","Total Nitrogen","Reference",86.6427551202229,44.5145305324506,162.288620343441
"26111","Total Phosphorus","Current",13.1769563429208,8.12130000070087,20.8433044433206
"26111","Total Phosphorus","Reference",5.00339922191738,3.00613106846316,8.46179305287034
"26130","Total Nitrogen","Current",1127.09279133703,770.619136271533,1741.2612687974
"26130","Total Nitrogen","Reference",397.296491697618,207.704268837317,833.723351565501
"26130","Total Phosphorus","Current",56.2916140425938,24.8340088984933,120.208531114991
"26130","Total Phosphorus","Reference",7.50417881267889,3.11865857436121,18.1095418557623
"26166","Total Nitrogen","Current",371.724520111993,257.072111571969,543.163496279208
"26166","Total Nitrogen","Reference",210.951637156253,112.254440515616,409.155480430369
"26166","Total Phosphorus","Current",36.4061699790177,17.4460365371834,78.0326285810943
"26166","Total Phosphorus","Reference",7.46276702694442,3.49666526982658,16.4659901651201
"26276","Total Nitrogen","Current",469.814535252704,320.121480418438,682.210404859663
"26276","Total Nitrogen","Reference",220.299546708661,118.693091562994,423.019398940889
"26276","Total Phosphorus","Current",52.3366123185547,23.1128210364008,113.936718734062
"26276","Total Phosphorus","Reference",3.89983392510297,1.71708627240982,9.39403963593134
"26316","Total Nitrogen","Current",207.524551551618,134.063115215694,302.23155044701
"26316","Total Nitrogen","Reference",146.047426734067,72.3839802758472,282.285720952611
"26316","Total Phosphorus","Current",27.9414543486255,14.6379983435632,53.4774343868356
"26316","Total Phosphorus","Reference",5.26206997951941,3.78176961665752,7.44681860920031
"26348","Total Nitrogen","Current",226.085201861174,147.109692480316,327.986469780607
"26348","Total Nitrogen","Reference",159.007209958569,81.5682813138526,295.957955757261
"26348","Total Phosphorus","Current",29.0733517079583,15.7839277218893,53.48514021044
"26348","Total Phosphorus","Reference",4.90830837144306,3.47496152344307,6.90640499346379
"26357","Total Nitrogen","Current",128.527609877802,80.6079221527066,187.509040082063
"26357","Total Nitrogen","Reference",121.671568462637,60.7665575313297,222.53816482758
"26357","Total Phosphorus","Current",10.495842403408,6.35410420248847,17.2640626111588
"26357","Total Phosphorus","Reference",5.37541542361762,3.08902501626886,9.32534385941844
"26434","Total Nitrogen","Current",129.276334884298,81.6576709555703,199.489586557164
"26434","Total Nitrogen","Reference",124.993630701656,63.004385372887,236.932492840183
"26434","Total Phosphorus","Current",11.234687009182,5.35342425207162,22.5531337864567
"26434","Total Phosphorus","Reference",6.02446502151582,3.00667754754499,10.7616489060855
"26477","Total Nitrogen","Current",116.994138344236,74.5008267695284,177.23602404994
"26477","Total Nitrogen","Reference",154.877243483362,77.894372163166,295.344275032999
"26477","Total Phosphorus","Current",8.80265057673285,5.50393165423694,14.4816237689056
"26477","Total Phosphorus","Reference",7.75753820411187,5.36785231083122,11.7367624353459
"26484","Total Nitrogen","Current",147.809951285912,94.4401164541821,224.703774808392
"26484","Total Nitrogen","Reference",131.388814595315,64.1944996118719,238.773757421901
"26484","Total Phosphorus","Current",6.9677384955373,4.07333828446519,11.6567796355609
"26484","Total Phosphorus","Reference",5.23595766192626,3.42156671183652,8.84780781709523
"26493","Total Nitrogen","Current",183.497005525314,116.078296104824,272.837859583715
"26493","Total Nitrogen","Reference",187.91553148804,95.9825558766921,351.217337310721
"26493","Total Phosphorus","Current",15.8699810949081,8.31992825581275,29.7989863579625
"26493","Total Phosphorus","Reference",6.10458125079837,3.45350942545637,11.0457132118254
"26502","Total Nitrogen","Current",104.377955742291,63.4683906947135,155.880977085249
"26502","Total Nitrogen","Reference",127.113349303584,67.3911714932185,240.240949887448
"26502","Total Phosphorus","Current",7.41020717156062,4.32397040373279,12.8093600195656
"26502","Total Phosphorus","Reference",5.38553117032866,3.50213103180761,8.27384633947305
"26514","Total Nitrogen","Current",105.395348128262,62.8600327608245,161.078678013737
"26514","Total Nitrogen","Reference",125.260619879273,59.9004334222213,233.322434239219
"26514","Total Phosphorus","Current",6.65520264112462,4.04740558718402,10.6957347661655
"26514","Total Phosphorus","Reference",5.1619690524084,3.6146670883119,7.55618284747228
"26515","Total Nitrogen","Current",108.200471640909,65.5134976210527,166.42948333729
"26515","Total Nitrogen","Reference",123.415814194813,64.8747968940601,229.98194066926
"26515","Total Phosphorus","Current",9.08802681049241,4.67442253495606,16.5999056071622
"26515","Total Phosphorus","Reference",5.79986738439245,2.85615121867835,11.6728350806516
"26557","Total Nitrogen","Current",212.780791726787,133.296248726983,310.750259430023
"26557","Total Nitrogen","Reference",204.17525904161,106.579669913171,375.600237294024
"26557","Total Phosphorus","Current",18.7866197536753,9.14082918654388,34.7282168907291
"26557","Total Phosphorus","Reference",6.14602257980173,3.57373413578364,10.5127997592752
"26735","Total Nitrogen","Current",534.57757779331,363.222435531409,812.748521469105
"26735","Total Nitrogen","Reference",381.160617248118,205.320918508915,829.831598533466
"26735","Total Phosphorus","Current",23.3165304624066,14.0041309139261,41.2068662510631
"26735","Total Phosphorus","Reference",8.36323902592158,3.46388039469924,19.5247877430118
"26749","Total Nitrogen","Current",508.319222382449,351.661183464196,746.777295738572
"26749","Total Nitrogen","Reference",416.825623721055,228.370219358792,908.41815943042
"26749","Total Phosphorus","Current",47.2181142217313,27.0774215978639,85.0862286310647
"26749","Total Phosphorus","Reference",11.2821292211745,5.30808359382067,24.2227098668828
"26887","Total Nitrogen","Current",72.9964996942642,47.8396226443531,112.040882402562
"26887","Total Nitrogen","Reference",85.1323959882109,45.7554234787516,163.145603390581
"26887","Total Phosphorus","Current",5.92137456852631,3.94402983000902,9.21555508593964
"26887","Total Phosphorus","Reference",5.05429136078557,2.9871203245482,9.32825080732164
"27286","Total Nitrogen","Current",192.461510606375,127.724806361318,278.373971099928
"27286","Total Nitrogen","Reference",152.038856532757,80.2454230231342,296.725059005154
"27286","Total Phosphorus","Current",12.0246255595428,7.48343387747002,19.4980843960524
"27286","Total Phosphorus","Reference",5.92051541068605,4.08053865331345,8.55980397302437
"27558","Total Nitrogen","Current",406.691027419627,271.815748584577,582.647391694892
"27558","Total Nitrogen","Reference",189.679705153572,92.524407033577,363.155450572114
"27558","Total Phosphorus","Current",21.4322667371932,10.2828238854313,43.6041909048597
"27558","Total Phosphorus","Reference",6.30336128180522,3.54623221768729,11.5197501152387
"27560","Total Nitrogen","Current",262.993781360804,174.493586877181,387.915495782934
"27560","Total Nitrogen","Reference",228.283092131869,121.474184371099,453.828596180019
"27560","Total Phosphorus","Current",18.5750317935147,9.7250500511561,36.4666875741833
"27560","Total Phosphorus","Reference",3.73717348824891,1.7304866602818,8.65388222165043
"27564","Total Nitrogen","Current",196.15691395859,129.702639463912,284.605832031439
"27564","Total Nitrogen","Reference",221.773665568282,117.133018823261,422.367838387336
"27564","Total Phosphorus","Current",22.4764150669196,13.0883375576865,39.6619831099571
"27564","Total Phosphorus","Reference",3.57483309819959,2.11035536995066,6.38509375548065
"27566","Total Nitrogen","Current",162.727854809523,101.77747621486,235.771148157184
"27566","Total Nitrogen","Reference",137.868734690666,67.0975072584637,252.658061328515
"27566","Total Phosphorus","Current",15.0208810808441,9.1172998937675,26.0066605806335
"27566","Total Phosphorus","Reference",5.26060789873872,3.79715601443012,7.65547507724097
"27572","Total Nitrogen","Current",321.455297012524,219.047341008206,460.245666299416
"27572","Total Nitrogen","Reference",157.611089932543,79.5501212663587,287.750596635764
"27572","Total Phosphorus","Current",16.4903926461392,9.32071891080879,30.5110884715682
"27572","Total Phosphorus","Reference",5.99366859440682,3.93868092319749,9.03929892139445
"27762","Total Nitrogen","Current",130.995972173329,86.5138549793679,195.794446321008
"27762","Total Nitrogen","Reference",121.460403229973,60.5778721009737,220.940786421386
"27762","Total Phosphorus","Current",7.62388596722123,4.70806522271547,12.0478099227892
"27762","Total Phosphorus","Reference",5.24291889197308,3.20677228835673,8.47705855236965
"27936","Total Nitrogen","Current",629.220209255669,443.405044535433,918.594662990756
"27936","Total Nitrogen","Reference",409.881770941883,212.485684277159,836.86005591589
"27936","Total Phosphorus","Current",9.37163496244875,5.95226978723195,15.6269928066826
"27936","Total Phosphorus","Reference",10.0091944181964,6.12606474766453,17.4511843734196
"27994","Total Nitrogen","Current",650.997290204839,446.990496580654,962.341867016961
"27994","Total Nitrogen","Reference",404.02572810894,216.857684148462,895.762883635308
"27994","Total Phosphorus","Current",14.0305153273544,8.74450699113804,22.4795937894439
"27994","Total Phosphorus","Reference",9.4326638935726,4.51264125823593,19.9715570230005
"28066","Total Nitrogen","Current",901.210589925111,624.88449137258,1334.19892828814
"28066","Total Nitrogen","Reference",491.133032725676,248.741568599542,974.738551047737
"28066","Total Phosphorus","Current",54.8326059286015,25.5685067201115,127.079527144704
"28066","Total Phosphorus","Reference",50.7771913077203,16.2615612131656,821.351318816746
"28162","Total Nitrogen","Current",384.198387646181,259.941988222943,574.56610712811
"28162","Total Nitrogen","Reference",201.348224974282,109.760970492755,371.17979576071
"28162","Total Phosphorus","Current",13.6670415326619,8.20627979810343,23.6168087737497
"28162","Total Phosphorus","Reference",3.31693226694853,1.52167198862832,7.20757213275356
"28383","Total Nitrogen","Current",200.895356837316,135.657456687776,290.197364913137
"28383","Total Nitrogen","Reference",158.877403973907,80.9922986109283,310.554308531206
"28383","Total Phosphorus","Current",11.667621563864,7.13783673983762,20.2526898019895
"28383","Total Phosphorus","Reference",5.61431507065203,2.96193237713205,11.7295652707959
"28390","Total Nitrogen","Current",208.729613837411,141.084513002021,295.455219068989
"28390","Total Nitrogen","Reference",164.909272282045,88.5788139505147,325.095238332154
"28390","Total Phosphorus","Current",11.6691639387277,6.6966458862792,20.7204211828838
"28390","Total Phosphorus","Reference",8.35677281452908,3.97220060225122,20.1508330090294
"28401","Total Nitrogen","Current",219.096570857092,145.529848125535,315.602524660588
"28401","Total Nitrogen","Reference",140.494647012234,71.7161879470977,262.863163386485
"28401","Total Phosphorus","Current",14.0346357352493,7.45147626145149,26.5285258514176
"28401","Total Phosphorus","Reference",5.10580431671203,1.50384507204269,16.8446429301481
"28402","Total Nitrogen","Current",185.043026535002,125.970318014978,266.883946165545
"28402","Total Nitrogen","Reference",162.113767355832,86.3672861785182,307.510911987782
"28402","Total Phosphorus","Current",11.3322692703995,6.59979470242223,20.364069589387
"28402","Total Phosphorus","Reference",5.78424147755448,1.82042466325014,20.8115917539684
"28403","Total Nitrogen","Current",235.90572792929,156.223366563795,337.807392264805
"28403","Total Nitrogen","Reference",144.292144748925,70.3639940627501,273.933035560875
"28403","Total Phosphorus","Current",13.4788942698381,7.00723157204792,24.5292170429693
"28403","Total Phosphorus","Reference",4.97347113059246,1.98056486711851,12.9520355149949
"28408","Total Nitrogen","Current",147.858891363415,97.210016374714,210.595103025658
"28408","Total Nitrogen","Reference",119.074032007654,64.0427827504046,228.227543000768
"28408","Total Phosphorus","Current",12.9492908791917,7.10721824545374,22.5736185283179
"28408","Total Phosphorus","Reference",4.82854967301213,2.32502566226788,9.96276534809631
"28412","Total Nitrogen","Current",204.354912720072,135.286542420869,296.04720496355
"28412","Total Nitrogen","Reference",141.6378278711,71.7234010603269,254.75051165488
"28412","Total Phosphorus","Current",11.5149185750532,6.26067709275123,21.6471158663801
"28412","Total Phosphorus","Reference",5.05255667760164,1.32743359500901,23.869600057032
"28419","Total Nitrogen","Current",219.770718660903,144.555552442771,315.09596796196
"28419","Total Nitrogen","Reference",123.355965368861,61.3690118128908,226.802438238207
"28419","Total Phosphorus","Current",12.6580702991394,7.19957193343833,22.9290540763102
"28419","Total Phosphorus","Reference",5.35046898026225,3.42832237094763,8.69384762266304
"28438","Total Nitrogen","Current",148.856026914712,93.2647546111317,222.242095590407
"28438","Total Nitrogen","Reference",134.441892446185,66.7360192343394,241.647390471064
"28438","Total Phosphorus","Current",14.151317310606,7.50165535143949,27.143879149224
"28438","Total Phosphorus","Reference",4.93938455314138,2.14276666010291,11.3460261184933
"28445","Total Nitrogen","Current",133.927650847428,85.6596561758264,192.846118346507
"28445","Total Nitrogen","Reference",133.174432616139,69.41258390847,237.73888799405
"28445","Total Phosphorus","Current",13.3503995981974,6.68812888880193,25.0123593284608
"28445","Total Phosphorus","Reference",5.13792721358398,1.86317246126711,15.2744768408553
"28473","Total Nitrogen","Current",146.75221020961,94.7588936535457,220.851104038944
"28473","Total Nitrogen","Reference",125.491620891025,64.9486354782892,240.727413126628
"28473","Total Phosphorus","Current",10.2109233225335,5.76258276085729,18.6083972513593
"28473","Total Phosphorus","Reference",4.95320007960051,1.37518170994001,17.8872610739591
"28478","Total Nitrogen","Current",238.686260001224,157.00068397458,346.215604804149
"28478","Total Nitrogen","Reference",196.881074267302,101.148638333058,360.641072641873
"28478","Total Phosphorus","Current",13.5770423097513,8.1180826632911,24.0752768492887
"28478","Total Phosphorus","Reference",10.3717073265677,2.68043187464029,44.7968145667899
"28490","Total Nitrogen","Current",136.755744561556,87.9293790940443,206.175389306482
"28490","Total Nitrogen","Reference",155.974092093738,81.5149603481598,297.700565452294
"28490","Total Phosphorus","Current",13.9071234974779,6.79467825700774,26.7597542228083
"28490","Total Phosphorus","Reference",10.8059222380844,4.70118843120516,25.2245883100545
"28492","Total Nitrogen","Current",167.84784581425,105.199538980537,254.99521827906
"28492","Total Nitrogen","Reference",175.58380114199,94.3469734931318,328.406210851857
"28492","Total Phosphorus","Current",13.0205688957095,6.75222365383206,24.504247468406
"28492","Total Phosphorus","Reference",8.15597496665958,3.39203304346362,18.6890489196361
"28495","Total Nitrogen","Current",127.056323877572,80.2693485554862,186.612517024191
"28495","Total Nitrogen","Reference",154.762412376652,83.0373100716172,285.662652311079
"28495","Total Phosphorus","Current",9.81773591335893,5.56743443114425,17.1315121356049
"28495","Total Phosphorus","Reference",9.58059913679869,4.03049848282317,23.7599838374014
"28503","Total Nitrogen","Current",278.775098402271,180.818756523496,408.761301785064
"28503","Total Nitrogen","Reference",219.130448065211,115.579797381466,426.302932171996
"28503","Total Phosphorus","Current",17.2795706573634,8.49974369440306,34.3848693534566
"28503","Total Phosphorus","Reference",6.15516208631117,2.47662466075712,17.5192118865244
"28532","Total Nitrogen","Current",163.250626517148,103.328158172415,244.756332379645
"28532","Total Nitrogen","Reference",220.025125833154,119.983166084312,406.695310870354
"28532","Total Phosphorus","Current",5.03023621947675,3.18952684047555,8.0235711484687
"28532","Total Phosphorus","Reference",6.67681705514777,4.24587242723152,10.6783521130682
"28543","Total Nitrogen","Current",1412.10808165932,936.965729982687,2185.77268774021
"28543","Total Nitrogen","Reference",481.054047287479,222.619199280955,1065.60986150916
"28543","Total Phosphorus","Current",131.072684787376,64.3993000989573,267.190712228256
"28543","Total Phosphorus","Reference",15.8382664906337,5.14524534051974,44.7028264090157
"28550","Total Nitrogen","Current",1435.92103873021,976.964413196592,2284.84940208911
"28550","Total Nitrogen","Reference",357.686448159191,184.893727157576,716.805205426223
"28550","Total Phosphorus","Current",279.291732167266,137.730734293518,537.063112769991
"28550","Total Phosphorus","Reference",15.7261884199259,3.89401196693682,65.8335130540714
"28553","Total Nitrogen","Current",1562.63426397596,1022.10696296608,2363.35174268786
"28553","Total Nitrogen","Reference",337.404587971464,173.071119466858,645.159945043968
"28553","Total Phosphorus","Current",92.2634126978781,48.6535762778212,185.546509674411
"28553","Total Phosphorus","Reference",15.6886087041264,3.1518849704308,91.305048640669
"28577","Total Nitrogen","Current",732.510962634504,513.03473772532,1043.15572789033
"28577","Total Nitrogen","Reference",336.039424182024,172.907232899911,632.795938938805
"28577","Total Phosphorus","Current",87.5272650501953,46.8746431949852,174.514137178443
"28577","Total Phosphorus","Reference",14.6081493545062,3.32947781859969,72.1029499660951
"28611","Total Nitrogen","Current",152.954580098704,103.134666644368,222.263947806369
"28611","Total Nitrogen","Reference",120.304497746248,59.4725702356412,214.833562162347
"28611","Total Phosphorus","Current",9.57108549201494,5.46104597233629,17.094034584874
"28611","Total Phosphorus","Reference",5.0015223809598,1.24930838551146,19.5127953191167
"28624","Total Nitrogen","Current",198.933062518323,132.579164858625,281.170806499265
"28624","Total Nitrogen","Reference",163.407561140002,86.7847157493619,308.578762697123
"28624","Total Phosphorus","Current",11.4405129014547,6.43798367744776,20.9567503808265
"28624","Total Phosphorus","Reference",8.26020441853728,4.20781951250665,16.9371772549893
"28652","Total Nitrogen","Current",145.577959967752,97.2749215912323,210.393014471798
"28652","Total Nitrogen","Reference",127.103514705014,66.0547895632491,232.59680183924
"28652","Total Phosphorus","Current",11.217959469354,6.41936752009402,19.547397762906
"28652","Total Phosphorus","Reference",4.82457565527872,1.92837797791681,13.4949165470907
"28681","Total Nitrogen","Current",353.552818402603,228.517132951393,514.58055680284
"28681","Total Nitrogen","Reference",243.582163789834,124.528242991352,477.321171017284
"28681","Total Phosphorus","Current",15.8593346813017,7.95868011542102,29.7131344245581
"28681","Total Phosphorus","Reference",6.18097635448565,2.4813622177571,17.0277895507751
"28682","Total Nitrogen","Current",348.978987999709,219.06218792131,517.023185579116
"28682","Total Nitrogen","Reference",202.011495597884,94.0411038006791,378.016107323497
"28682","Total Phosphorus","Current",23.3714258177207,12.0549367273001,45.0546729564911
"28682","Total Phosphorus","Reference",10.2615772288319,2.66858397901408,42.949023373021
"28704","Total Nitrogen","Current",168.225063685608,99.8191652689382,261.699590969759
"28704","Total Nitrogen","Reference",165.696253503993,83.5051842521032,309.714347753562
"28704","Total Phosphorus","Current",13.8515859791679,7.29806909515754,26.4503456484853
"28704","Total Phosphorus","Reference",5.06806641997423,1.79732690616048,15.1803748638485
"28708","Total Nitrogen","Current",123.507747107122,78.6779701795161,182.172164360666
"28708","Total Nitrogen","Reference",123.073166322858,63.3650387434943,224.275458341098
"28708","Total Phosphorus","Current",8.61485669363925,5.27007847204059,13.791098015206
"28708","Total Phosphorus","Reference",5.41717990402371,2.47073868833591,11.9856838154827
"28722","Total Nitrogen","Current",126.025121376203,81.3506237065167,188.916040599114
"28722","Total Nitrogen","Reference",154.12067245418,81.9349289895812,282.60587249752
"28722","Total Phosphorus","Current",9.58792148192866,5.94631160056119,16.0807976661416
"28722","Total Phosphorus","Reference",7.96239383397416,3.98201936309968,15.934329555099
"28737","Total Nitrogen","Current",116.929009516931,71.7863439603432,182.544432076144
"28737","Total Nitrogen","Reference",177.679230809315,97.1058308627704,342.001812420385
"28737","Total Phosphorus","Current",11.3926152990893,6.84487266450416,19.2628959652058
"28737","Total Phosphorus","Reference",10.2975125920723,2.7615364906152,43.4228951092502
"28757","Total Nitrogen","Current",154.766064388634,102.537966803105,234.254776104242
"28757","Total Nitrogen","Reference",152.929713374369,80.5239137015452,302.081608747297
"28757","Total Phosphorus","Current",12.812073701194,7.41406340929325,22.7730053606239
"28757","Total Phosphorus","Reference",6.9747860956491,1.91082275156534,26.8120195261118
"28774","Total Nitrogen","Current",71.7748866983557,36.5148473059813,119.965379265042
"28774","Total Nitrogen","Reference",149.621199700442,76.8685844919212,268.380091589153
"28774","Total Phosphorus","Current",6.78474014057036,3.7256490709312,11.9101716800248
"28774","Total Phosphorus","Reference",5.04063163209861,1.62077456496137,17.7609901163047
"28810","Total Nitrogen","Current",193.67393721557,126.908674019228,278.116905862864
"28810","Total Nitrogen","Reference",185.415520037396,93.5635047233928,348.465075013625
"28810","Total Phosphorus","Current",20.2102801038229,8.21964052912943,39.9602599120001
"28810","Total Phosphorus","Reference",7.09217252619536,1.76935105876224,32.242039167492
"28817","Total Nitrogen","Current",162.106012678808,106.437598537609,239.969843706719
"28817","Total Nitrogen","Reference",157.218679156717,82.7628713258491,281.158999026204
"28817","Total Phosphorus","Current",14.4318937860369,7.4717373252394,27.7467931236921
"28817","Total Phosphorus","Reference",6.17598915759148,1.8795013209551,24.0430187594309
"28835","Total Nitrogen","Current",196.946226040755,131.500525943695,281.993292832941
"28835","Total Nitrogen","Reference",138.617688098298,71.837700040626,245.939665950522
"28835","Total Phosphorus","Current",16.2092116089431,7.82277638821945,30.0325148620082
"28835","Total Phosphorus","Reference",5.19379385445813,1.31225524249961,21.9936769920855
"28849","Total Nitrogen","Current",319.043496705786,201.409118269603,469.391035577082
"28849","Total Nitrogen","Reference",204.926037296283,84.3320424938778,380.635202403728
"28849","Total Phosphorus","Current",27.6683343288772,14.1290991364448,53.4931365937623
"28849","Total Phosphorus","Reference",9.813399364753,2.29045759133845,43.2240870460341
"28856","Total Nitrogen","Current",160.172288816005,106.469877238989,233.704433193844
"28856","Total Nitrogen","Reference",127.481446451789,65.1125911576875,237.840343271963
"28856","Total Phosphorus","Current",21.7855079592938,9.15431709867598,42.9420245802363
"28856","Total Phosphorus","Reference",5.62955935418297,0.645978774012402,48.0351672059911
"28858","Total Nitrogen","Current",167.177564268198,107.908327213898,246.651093422183
"28858","Total Nitrogen","Reference",139.55925101122,69.5743987805086,251.878369627522
"28858","Total Phosphorus","Current",13.3854749481614,6.12559203419502,25.1312805525722
"28858","Total Phosphorus","Reference",5.3889599002695,1.28166912175423,24.2376566015271
"28867","Total Nitrogen","Current",195.264391577499,130.305923220435,281.399776882471
"28867","Total Nitrogen","Reference",140.632730389042,74.6579927981051,259.667141181952
"28867","Total Phosphorus","Current",15.7083716799349,7.48847006716881,31.0050373732446
"28867","Total Phosphorus","Reference",5.62114131479271,1.14412683489664,29.8619905638294
"28876","Total Nitrogen","Current",141.833391093186,88.5885282358382,206.431392749514
"28876","Total Nitrogen","Reference",170.985722703891,91.4234234381502,302.384435858766
"28876","Total Phosphorus","Current",12.7988264024505,7.24154216248191,22.6176822549396
"28876","Total Phosphorus","Reference",10.1403972229238,5.01792073145189,21.7370730600444
"28879","Total Nitrogen","Current",137.685617518312,92.1879456634623,197.945429300309
"28879","Total Nitrogen","Reference",107.314992634995,53.3219494867565,200.085822473757
"28879","Total Phosphorus","Current",13.1043978120327,7.00638526281652,24.5867223846846
"28879","Total Phosphorus","Reference",4.95285656108766,1.69430941791235,15.5888763500142
"28885","Total Nitrogen","Current",158.031183883447,104.344072023118,232.262815792239
"28885","Total Nitrogen","Reference",130.568472672253,68.5008295954065,230.517578391105
"28885","Total Phosphorus","Current",18.1626925244618,8.64235395318829,35.4630009836123
"28885","Total Phosphorus","Reference",5.19227713081722,1.58656982106369,19.9471579497829
"28886","Total Nitrogen","Current",79.8000083577498,45.7019995307103,129.419668002889
"28886","Total Nitrogen","Reference",137.180125058426,67.7024834141878,252.896186098509
"28886","Total Phosphorus","Current",17.5402904722391,8.72658581022595,34.385024374588
"28886","Total Phosphorus","Reference",5.02561547767894,1.750745179597,14.7733499477852
"28907","Total Nitrogen","Current",175.631686118232,113.423036626296,262.950527520957
"28907","Total Nitrogen","Reference",140.392742196223,73.8419283987477,271.551601192108
"28907","Total Phosphorus","Current",11.1634831561299,5.60003145362339,20.7812998089638
"28907","Total Phosphorus","Reference",5.26134717980777,1.25512763162419,20.6031097478959
"28912","Total Nitrogen","Current",116.502441197771,69.350908247873,175.898634204342
"28912","Total Nitrogen","Reference",135.456315221056,66.0021533282852,249.167364166964
"28912","Total Phosphorus","Current",14.1501331277387,8.0042563428797,25.2185962575711
"28912","Total Phosphorus","Reference",4.85677470356241,1.27757552443193,18.390697455813
"28937","Total Nitrogen","Current",101.433520145215,63.0091538710549,153.228412114181
"28937","Total Nitrogen","Reference",132.74294763198,71.7987344272268,241.819154280882
"28937","Total Phosphorus","Current",9.79984455612704,5.97759232015759,16.5480870886829
"28937","Total Phosphorus","Reference",5.57013956158818,0.708621578041769,38.9057410827695
"28942","Total Nitrogen","Current",124.027100508905,79.7410897253044,183.942314586548
"28942","Total Nitrogen","Reference",119.336619757012,65.6566800429521,220.903646347634
"28942","Total Phosphorus","Current",13.5986563084905,7.76406981341367,24.2378569437648
"28942","Total Phosphorus","Reference",4.86093031342529,2.39928089628945,10.9280780181915
"28945","Total Nitrogen","Current",133.231080294884,86.1814300609225,195.819000579701
"28945","Total Nitrogen","Reference",167.43741452245,90.9192715739852,323.996344527105
"28945","Total Phosphorus","Current",9.32729744042528,5.1513477647047,17.1433328774325
